"quality_grade","time_observed_at","taxon_geoprivacy","uuid","key","cached_votes_total","identifications_most_agree","species_guess","identifications_most_disagree","positional_accuracy","comments_count","site_id","created_time_zone","license_code","observed_time_zone","public_positional_accuracy","oauth_application_id","created_at","description","time_zone_offset","observed_on","observed_on_string","updated_at","captive","faves_count","num_identification_agreements","map_scale","uri","community_taxon_id","owners_identification_from_vision","identifications_count","obscured","num_identification_disagreements","geoprivacy","location","spam","mappable","identifications_some_agree","place_guess","id.1","license_code.1","file_url","attribution","hidden","out_of_range","context_user_geoprivacy","id_please","context_geoprivacy","context_taxon_geoprivacy","repository","latitude","longitude","species"
"research","2019-08-02T15:01:04-07:00",NA,"0da6b422-29a2-477e-b8c9-976c77109eb7",30068069,0,TRUE,"Common Garter Snake",FALSE,23,1,1,"America/Los_Angeles",NA,"America/Los_Angeles",23,3,"2019-08-02T15:12:38-07:00","Hiding in the rocks near the water. Seemed to be patrolling for food. ","-08:00","2019-08-02","Fri Aug 02 2019 15:01:04 GMT-0700 (PDT)","2019-08-28T16:39:01-07:00",FALSE,0,2,NA,"https://www.inaturalist.org/observations/30068069",28362,FALSE,2,FALSE,0,NA,"44.0138619756,-121.7384647398",FALSE,TRUE,TRUE,"Deschutes National Forest, Sisters, OR, US",46979367,NA,"https://static.inaturalist.org/photos/46979367/original.jpg","(c) tmd218, all rights reserved",FALSE,NA,NA,NA,NA,NA,"INAT",44.0138619756,-121.7384647398,"Thamnophis sirtalis"
"research","2019-08-02T15:01:04-07:00",NA,"0da6b422-29a2-477e-b8c9-976c77109eb7",30068069,0,TRUE,"Common Garter Snake",FALSE,23,1,1,"America/Los_Angeles",NA,"America/Los_Angeles",23,3,"2019-08-02T15:12:38-07:00","Hiding in the rocks near the water. Seemed to be patrolling for food. ","-08:00","2019-08-02","Fri Aug 02 2019 15:01:04 GMT-0700 (PDT)","2019-08-28T16:39:01-07:00",FALSE,0,2,NA,"https://www.inaturalist.org/observations/30068069",28362,FALSE,2,FALSE,0,NA,"44.0138619756,-121.7384647398",FALSE,TRUE,TRUE,"Deschutes National Forest, Sisters, OR, US",46979391,NA,"https://static.inaturalist.org/photos/46979391/original.jpg","(c) tmd218, all rights reserved",FALSE,NA,NA,NA,NA,NA,"INAT",44.0138619756,-121.7384647398,"Thamnophis sirtalis"
"research","2019-07-31T12:57:45-07:00","open","c0392185-2df1-4555-9d7c-3639f28b39cf",30069605,0,TRUE,"Common Garter Snake",FALSE,5,0,5,"America/Los_Angeles","cc-by-nc","America/Los_Angeles",5,3,"2019-08-02T15:42:37-07:00",NA,"-08:00","2019-07-31","Wed Jul 31 2019 12:57:45 GMT-0700 (PDT)","2019-08-03T10:34:44-07:00",FALSE,0,2,NA,"https://www.inaturalist.org/observations/30069605",28362,NA,2,FALSE,0,NA,"49.9443078228,-124.4913836104",FALSE,TRUE,TRUE,"Inland Lake, , BC, CA",46957414,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/46957414/original.jpg","(c) markdaigle, some rights reserved (CC BY-NC)",FALSE,NA,NA,NA,NA,NA,"INAT",49.9443078228,-124.4913836104,"Thamnophis sirtalis"
"research",NA,NA,"4b2edb9c-3001-4df8-9c60-a51ea1d05e21",30069733,0,TRUE,"Eastern Garter Snake",FALSE,NA,0,1,"Etc/UTC",NA,"Etc/UTC",NA,333,"2019-08-02T22:44:49+00:00",NA,"+00:00","2019-06-17","2019-06-17","2019-12-13T21:50:51+00:00",FALSE,0,2,NA,"https://www.inaturalist.org/observations/30069733",28365,TRUE,2,FALSE,0,NA,"39.9144467989,-91.4051352422",FALSE,TRUE,TRUE,"Quincy",46957623,NA,"https://static.inaturalist.org/photos/46957623/original.jpeg","(c) Aaron Butterfield, all rights reserved",FALSE,NA,NA,NA,NA,NA,"INAT",39.9144467989,-91.4051352422,"Thamnophis sirtalis"
"research","2019-08-02T15:19:58-07:00",NA,"8558d4e2-5e6b-4f60-80ce-cc684d9cba57",30070361,0,TRUE,"Red-spotted Garter Snake",FALSE,5,0,1,"America/Los_Angeles",NA,"America/Los_Angeles",5,3,"2019-08-02T15:58:19-07:00",NA,"-08:00","2019-08-02","Fri Aug 02 2019 15:19:58 GMT-0700 (PDT)","2019-08-03T07:38:46-07:00",FALSE,0,3,NA,"https://www.inaturalist.org/observations/30070361",28375,FALSE,3,FALSE,0,NA,"46.1212166667,-123.8766416667",FALSE,TRUE,TRUE,"91429–91431 Fort Clatsop Rd, Astoria, OR, US",46958923,NA,"https://static.inaturalist.org/photos/46958923/original.jpg","(c) Lauren Barnette, all rights reserved",FALSE,NA,NA,NA,NA,NA,"INAT",46.1212166667,-123.8766416667,"Thamnophis sirtalis"
"research","2019-08-02T13:46:37-04:00",NA,"8286d470-6019-44fc-8917-cbf6380de357",30070946,0,TRUE,"Eastern Garter Snake",FALSE,10,0,1,"America/New_York",NA,"America/New_York",10,3,"2019-08-02T19:10:51-04:00",NA,"-05:00","2019-08-02","Fri Aug 02 2019 13:46:37 GMT-0400 (EDT)","2019-09-18T15:49:22-04:00",FALSE,0,4,NA,"https://www.inaturalist.org/observations/30070946",28365,FALSE,5,FALSE,1,NA,"42.6986446325,-77.3615243287",FALSE,TRUE,TRUE,"6547 Longs Point Rd, Naples, NY, US",46959708,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/46959708/original.jpg","(c) gchadwick, some rights reserved (CC BY-NC)",FALSE,NA,NA,NA,NA,NA,"INAT",42.6986446325,-77.3615243287,"Thamnophis sirtalis"
"research","2019-08-02T13:46:37-04:00",NA,"8286d470-6019-44fc-8917-cbf6380de357",30070946,0,TRUE,"Eastern Garter Snake",FALSE,10,0,1,"America/New_York",NA,"America/New_York",10,3,"2019-08-02T19:10:51-04:00",NA,"-05:00","2019-08-02","Fri Aug 02 2019 13:46:37 GMT-0400 (EDT)","2019-09-18T15:49:22-04:00",FALSE,0,4,NA,"https://www.inaturalist.org/observations/30070946",28365,FALSE,5,FALSE,1,NA,"42.6986446325,-77.3615243287",FALSE,TRUE,TRUE,"6547 Longs Point Rd, Naples, NY, US",46959721,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/46959721/original.jpg","(c) gchadwick, some rights reserved (CC BY-NC)",FALSE,NA,NA,NA,NA,NA,"INAT",42.6986446325,-77.3615243287,"Thamnophis sirtalis"
"research","2019-08-02T13:46:37-04:00",NA,"8286d470-6019-44fc-8917-cbf6380de357",30070946,0,TRUE,"Eastern Garter Snake",FALSE,10,0,1,"America/New_York",NA,"America/New_York",10,3,"2019-08-02T19:10:51-04:00",NA,"-05:00","2019-08-02","Fri Aug 02 2019 13:46:37 GMT-0400 (EDT)","2019-09-18T15:49:22-04:00",FALSE,0,4,NA,"https://www.inaturalist.org/observations/30070946",28365,FALSE,5,FALSE,1,NA,"42.6986446325,-77.3615243287",FALSE,TRUE,TRUE,"6547 Longs Point Rd, Naples, NY, US",46959704,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/46959704/original.jpg","(c) gchadwick, some rights reserved (CC BY-NC)",FALSE,NA,NA,NA,NA,NA,"INAT",42.6986446325,-77.3615243287,"Thamnophis sirtalis"
"research",NA,NA,"8dc2c7fa-08a1-475b-9237-c6e03cbafca7",30074100,0,TRUE,"Eastern Garter Snake",FALSE,9,1,1,"America/New_York","cc-by-nc","America/New_York",9,2,"2019-08-02T20:14:29-04:00","Nyala barn","-05:00","2014-08-23","2014-08-23","2019-09-18T15:49:18-04:00",FALSE,0,4,NA,"https://www.inaturalist.org/observations/30074100",28365,FALSE,4,FALSE,0,NA,"40.8476117288,-73.879217729",FALSE,TRUE,TRUE,"The Bronx, NY 10460, USA",46965052,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/46965052/original.jpg","(c) Chris Salemi, some rights reserved (CC BY-NC)",FALSE,NA,NA,NA,NA,NA,"INAT",40.8476117288,-73.879217729,"Thamnophis sirtalis"
"research",NA,NA,"8dc2c7fa-08a1-475b-9237-c6e03cbafca7",30074100,0,TRUE,"Eastern Garter Snake",FALSE,9,1,1,"America/New_York","cc-by-nc","America/New_York",9,2,"2019-08-02T20:14:29-04:00","Nyala barn","-05:00","2014-08-23","2014-08-23","2019-09-18T15:49:18-04:00",FALSE,0,4,NA,"https://www.inaturalist.org/observations/30074100",28365,FALSE,4,FALSE,0,NA,"40.8476117288,-73.879217729",FALSE,TRUE,TRUE,"The Bronx, NY 10460, USA",46965056,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/46965056/original.jpg","(c) Chris Salemi, some rights reserved (CC BY-NC)",FALSE,NA,NA,NA,NA,NA,"INAT",40.8476117288,-73.879217729,"Thamnophis sirtalis"
"research","2019-08-02T19:28:57+00:00",NA,"bbbb3f3a-1ff3-4580-a6c6-fcfd9bf82480",30074784,0,TRUE,"Red-sided Garter Snake",FALSE,16,0,1,"Etc/UTC",NA,"Etc/UTC",16,3,"2019-08-03T00:30:08+00:00",NA,"+00:00","2019-08-02","Fri Aug 02 2019 19:28:57 GMT-0500 (CDT)","2023-05-31T14:50:23+00:00",FALSE,0,3,NA,"https://www.inaturalist.org/observations/30074784",28368,FALSE,4,FALSE,1,NA,"39.3938533333,-96.9585283333",FALSE,TRUE,TRUE,"17891 Walsburg Rd, Clay Center, KS, US",46966422,NA,"https://static.inaturalist.org/photos/46966422/original.jpg","(c) Drew Reding, all rights reserved",FALSE,NA,NA,NA,NA,NA,"INAT",39.3938533333,-96.9585283333,"Thamnophis sirtalis"
"research","2009-10-11T12:03:00-07:00","open","468786a4-f2b3-464b-aaae-eea900b09b78",30077465,0,TRUE,"Eastern Garter Snake",FALSE,215,0,1,"America/Los_Angeles","cc-by-nc","America/Los_Angeles",215,NA,"2019-08-02T18:26:49-07:00",NA,"-08:00","2009-10-11","2009/10/11 12:03 PM PDT","2019-08-02T19:25:41-07:00",FALSE,0,1,NA,"https://www.inaturalist.org/observations/30077465",28365,FALSE,1,FALSE,0,NA,"39.759258,-82.834342",FALSE,TRUE,TRUE,"1375 St. Rte. 674 North, Canal Winchester, OH 43110, USA",46970784,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/46970784/original.jpeg","(c) macrhybopsis, some rights reserved (CC BY-NC)",FALSE,NA,NA,NA,NA,NA,"INAT",39.759258,-82.834342,"Thamnophis sirtalis"
"research","2019-08-02T10:19:07-04:00","open","6546b51a-0c96-404c-bde1-afcc9bf6722a",30078344,0,TRUE,"Eastern Garter Snake",FALSE,30,0,5,"America/New_York",NA,"America/New_York",30,3,"2019-08-02T21:44:13-04:00",NA,"-05:00","2019-08-02","Fri Aug 02 2019 10:19:07 GMT-0400 (EDT)","2019-08-06T16:58:36-04:00",FALSE,0,1,NA,"https://www.inaturalist.org/observations/30078344",28365,FALSE,1,FALSE,0,NA,"46.1897716667,-77.8529133333",FALSE,TRUE,TRUE,"Driftwood Provincial Park, Head, Clara and Maria, ON, CA",46972177,NA,"https://static.inaturalist.org/photos/46972177/original.jpg","(c) Tanya Hansen, all rights reserved",FALSE,NA,NA,NA,NA,NA,"INAT",46.1897716667,-77.8529133333,"Thamnophis sirtalis"
"research","2012-04-07T12:58:00-07:00","open","5e88d967-fea8-470c-b0bd-8610db15d682",30078718,0,TRUE,"Eastern Garter Snake",FALSE,1632,0,1,"America/Los_Angeles","cc-by-nc","America/Los_Angeles",1632,NA,"2019-08-02T18:53:20-07:00",NA,"-08:00","2012-04-07","2012/04/07 12:58 PM PDT","2019-08-02T19:18:41-07:00",FALSE,0,1,NA,"https://www.inaturalist.org/observations/30078718",28365,FALSE,1,FALSE,0,NA,"41.1882725,-81.5808046",FALSE,TRUE,TRUE,"Beaver Marsh, Cuyahoga Falls, OH 44264, USA",46972734,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/46972734/original.jpg","(c) macrhybopsis, some rights reserved (CC BY-NC)",FALSE,NA,NA,NA,NA,NA,"INAT",41.1882725,-81.5808046,"Thamnophis sirtalis"
"research","2014-07-05T16:36:00-07:00",NA,"79c45038-e552-4d3b-9748-701851a912fd",30079211,0,TRUE,"Red-sided Garter Snake",FALSE,187,0,1,"America/Los_Angeles","cc-by-nc","America/Los_Angeles",187,NA,"2019-08-02T19:05:51-07:00",NA,"-08:00","2014-07-05","2014/07/05 4:36 PM PDT","2020-02-17T08:17:07-08:00",FALSE,0,2,NA,"https://www.inaturalist.org/observations/30079211",28368,FALSE,2,FALSE,0,NA,"41.558495,-93.280051",FALSE,TRUE,TRUE,"9981 Pacific St, Prairie City, IA 50228, USA",46973603,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/46973603/original.jpg","(c) macrhybopsis, some rights reserved (CC BY-NC)",FALSE,NA,NA,NA,NA,NA,"INAT",41.558495,-93.280051,"Thamnophis sirtalis"
"research","2015-02-21T14:10:00-08:00",NA,"730f9310-2c6b-422d-98d9-2b0fa848a724",30079973,0,TRUE,"Red-spotted Garter Snake",FALSE,15,1,1,"America/Los_Angeles","cc-by-nc","America/Los_Angeles",15,NA,"2019-08-02T19:23:32-07:00",NA,"-08:00","2015-02-21","2015/02/21 2:10 PM PST","2023-03-08T22:51:35-08:00",FALSE,0,4,NA,"https://www.inaturalist.org/observations/30079973",28375,FALSE,4,FALSE,0,NA,"44.4209418719,-123.3156071023",FALSE,TRUE,TRUE,"Benton County, OR, USA",46974610,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/46974610/original.jpg","(c) macrhybopsis, some rights reserved (CC BY-NC)",FALSE,NA,NA,NA,NA,NA,"INAT",44.4209418719,-123.3156071023,"Thamnophis sirtalis"
"research","2019-08-02T19:36:29-03:00","open","adaa2c5d-9db0-4e2c-a7af-261dd4bec6f6",30080809,0,TRUE,"Maritime Garter Snake",FALSE,5,1,5,"America/Halifax","cc-by-nc","America/Halifax",5,3,"2019-08-02T23:50:25-03:00",NA,"-04:00","2019-08-02","Fri Aug 02 2019 19:36:29 GMT-0300 (ADT)","2019-08-03T01:48:06-03:00",FALSE,0,3,NA,"https://www.inaturalist.org/observations/30080809",28370,FALSE,3,FALSE,0,NA,"44.765705,-65.2487416667",FALSE,TRUE,TRUE,"Neaves Rd, , NS, CA",46976389,NA,"https://static.inaturalist.org/photos/46976389/original.jpg","(c) bev wigney, all rights reserved",FALSE,NA,NA,NA,NA,NA,"INAT",44.765705,-65.2487416667,"Thamnophis sirtalis"
"research","2019-08-02T20:09:13-07:00",NA,"197d2a51-6621-45e9-a483-8662fbd6d995",30081670,0,TRUE,"Red-spotted Garter Snake",FALSE,526,0,1,"America/Los_Angeles",NA,"America/Los_Angeles",526,2,"2019-08-02T20:11:52-07:00",NA,"-08:00","2019-08-02","2019-08-02 8:09:13 PM PDT","2020-07-20T13:13:08-07:00",FALSE,0,3,NA,"https://www.inaturalist.org/observations/30081670",28375,FALSE,3,FALSE,0,NA,"44.4145170742,-123.3142318949",FALSE,TRUE,TRUE,"Corvallis, OR 97333, USA",46977706,NA,"https://static.inaturalist.org/photos/46977706/original.jpeg","(c) Brent Cárdenas, all rights reserved",FALSE,NA,NA,NA,NA,NA,"INAT",44.4145170742,-123.3142318949,"Thamnophis sirtalis"
"research","2019-08-01T14:25:00-07:00",NA,"9e7b0d61-2aac-4c7a-b54c-f86ef3be8739",30083148,0,TRUE,"California Red-sided Garter Snake",FALSE,5,0,1,"America/Los_Angeles","cc-by-nc","America/Los_Angeles",28300,3,"2019-08-02T21:02:33-07:00","","-08:00","2019-08-01","Thu Aug 01 2019 14:25:00 GMT-0700 (PDT)","2024-05-23T09:59:23-07:00",FALSE,0,8,NA,"https://www.inaturalist.org/observations/30083148",49998,FALSE,8,TRUE,0,"private",NA,FALSE,FALSE,TRUE,NA,46980453,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/46980453/original.jpg","(c) Zach Cava, some rights reserved (CC BY-NC)",FALSE,NA,NA,NA,NA,NA,"INAT",NA,NA,"Thamnophis sirtalis"
"research","2019-08-01T14:25:00-07:00",NA,"9e7b0d61-2aac-4c7a-b54c-f86ef3be8739",30083148,0,TRUE,"California Red-sided Garter Snake",FALSE,5,0,1,"America/Los_Angeles","cc-by-nc","America/Los_Angeles",28300,3,"2019-08-02T21:02:33-07:00","","-08:00","2019-08-01","Thu Aug 01 2019 14:25:00 GMT-0700 (PDT)","2024-05-23T09:59:23-07:00",FALSE,0,8,NA,"https://www.inaturalist.org/observations/30083148",49998,FALSE,8,TRUE,0,"private",NA,FALSE,FALSE,TRUE,NA,46980477,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/46980477/original.jpg","(c) Zach Cava, some rights reserved (CC BY-NC)",FALSE,NA,NA,NA,NA,NA,"INAT",NA,NA,"Thamnophis sirtalis"
"research","2019-08-01T14:25:00-07:00",NA,"9e7b0d61-2aac-4c7a-b54c-f86ef3be8739",30083148,0,TRUE,"California Red-sided Garter Snake",FALSE,5,0,1,"America/Los_Angeles","cc-by-nc","America/Los_Angeles",28300,3,"2019-08-02T21:02:33-07:00","","-08:00","2019-08-01","Thu Aug 01 2019 14:25:00 GMT-0700 (PDT)","2024-05-23T09:59:23-07:00",FALSE,0,8,NA,"https://www.inaturalist.org/observations/30083148",49998,FALSE,8,TRUE,0,"private",NA,FALSE,FALSE,TRUE,NA,46980510,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/46980510/original.jpg","(c) Zach Cava, some rights reserved (CC BY-NC)",FALSE,NA,NA,NA,NA,NA,"INAT",NA,NA,"Thamnophis sirtalis"
"research","2019-08-02T12:08:05-04:00",NA,"7a7f2838-e786-4b52-9d52-9941ae81a28f",30083400,0,TRUE,"Common Garter Snake",FALSE,4,0,1,"America/New_York",NA,"America/New_York",4,2,"2019-08-03T00:08:27-04:00",NA,"-05:00","2019-08-02","2019-08-02 12:08:05 PM EDT","2020-09-06T16:38:14-04:00",FALSE,0,2,NA,"https://www.inaturalist.org/observations/30083400",28362,TRUE,2,FALSE,0,NA,"41.1605821855,-73.8256230139",FALSE,TRUE,TRUE,"Briarcliff Manor, NY, USA",46980962,NA,"https://static.inaturalist.org/photos/46980962/original.jpeg","(c) Michael DiRosa, all rights reserved",FALSE,NA,NA,NA,NA,NA,"INAT",41.1605821855,-73.8256230139,"Thamnophis sirtalis"
"research","2019-08-02T15:51:51-07:00","open","d735ee87-62fa-43fa-837c-42771e7a21fd",30084234,0,TRUE,"Common Garter Snake",FALSE,NA,1,5,"America/Los_Angeles",NA,"America/Los_Angeles",NA,2,"2019-08-02T21:29:35-07:00",NA,"-08:00","2019-08-02","2019-08-02 3:51:51 p.m. PDT","2020-02-28T21:44:49-08:00",FALSE,0,7,NA,"https://www.inaturalist.org/observations/30084234",28362,FALSE,7,FALSE,0,NA,"48.8346786499,-125.1351394653",FALSE,TRUE,TRUE,"Bamfield, BC, Canada",46982149,NA,"https://static.inaturalist.org/photos/46982149/original.jpeg","(c) Maddie Beange, all rights reserved",FALSE,NA,NA,NA,NA,NA,"INAT",48.8346786499,-125.1351394653,"Thamnophis sirtalis"
"research","2019-08-02T15:51:51-07:00","open","d735ee87-62fa-43fa-837c-42771e7a21fd",30084234,0,TRUE,"Common Garter Snake",FALSE,NA,1,5,"America/Los_Angeles",NA,"America/Los_Angeles",NA,2,"2019-08-02T21:29:35-07:00",NA,"-08:00","2019-08-02","2019-08-02 3:51:51 p.m. PDT","2020-02-28T21:44:49-08:00",FALSE,0,7,NA,"https://www.inaturalist.org/observations/30084234",28362,FALSE,7,FALSE,0,NA,"48.8346786499,-125.1351394653",FALSE,TRUE,TRUE,"Bamfield, BC, Canada",46982170,NA,"https://static.inaturalist.org/photos/46982170/original.jpeg","(c) Maddie Beange, all rights reserved",FALSE,NA,NA,NA,NA,NA,"INAT",48.8346786499,-125.1351394653,"Thamnophis sirtalis"
"research","2019-08-02T15:51:51-07:00","open","d735ee87-62fa-43fa-837c-42771e7a21fd",30084234,0,TRUE,"Common Garter Snake",FALSE,NA,1,5,"America/Los_Angeles",NA,"America/Los_Angeles",NA,2,"2019-08-02T21:29:35-07:00",NA,"-08:00","2019-08-02","2019-08-02 3:51:51 p.m. PDT","2020-02-28T21:44:49-08:00",FALSE,0,7,NA,"https://www.inaturalist.org/observations/30084234",28362,FALSE,7,FALSE,0,NA,"48.8346786499,-125.1351394653",FALSE,TRUE,TRUE,"Bamfield, BC, Canada",46982185,NA,"https://static.inaturalist.org/photos/46982185/original.jpeg","(c) Maddie Beange, all rights reserved",FALSE,NA,NA,NA,NA,NA,"INAT",48.8346786499,-125.1351394653,"Thamnophis sirtalis"
"research","2019-08-02T15:51:51-07:00","open","d735ee87-62fa-43fa-837c-42771e7a21fd",30084234,0,TRUE,"Common Garter Snake",FALSE,NA,1,5,"America/Los_Angeles",NA,"America/Los_Angeles",NA,2,"2019-08-02T21:29:35-07:00",NA,"-08:00","2019-08-02","2019-08-02 3:51:51 p.m. PDT","2020-02-28T21:44:49-08:00",FALSE,0,7,NA,"https://www.inaturalist.org/observations/30084234",28362,FALSE,7,FALSE,0,NA,"48.8346786499,-125.1351394653",FALSE,TRUE,TRUE,"Bamfield, BC, Canada",46982220,NA,"https://static.inaturalist.org/photos/46982220/original.jpeg","(c) Maddie Beange, all rights reserved",FALSE,NA,NA,NA,NA,NA,"INAT",48.8346786499,-125.1351394653,"Thamnophis sirtalis"
"research","2019-08-02T15:51:51-07:00","open","d735ee87-62fa-43fa-837c-42771e7a21fd",30084234,0,TRUE,"Common Garter Snake",FALSE,NA,1,5,"America/Los_Angeles",NA,"America/Los_Angeles",NA,2,"2019-08-02T21:29:35-07:00",NA,"-08:00","2019-08-02","2019-08-02 3:51:51 p.m. PDT","2020-02-28T21:44:49-08:00",FALSE,0,7,NA,"https://www.inaturalist.org/observations/30084234",28362,FALSE,7,FALSE,0,NA,"48.8346786499,-125.1351394653",FALSE,TRUE,TRUE,"Bamfield, BC, Canada",46982280,NA,"https://static.inaturalist.org/photos/46982280/original.jpeg","(c) Maddie Beange, all rights reserved",FALSE,NA,NA,NA,NA,NA,"INAT",48.8346786499,-125.1351394653,"Thamnophis sirtalis"
"research","2019-07-26T09:22:00-04:00","open","10ae61e4-5965-4ab7-ad21-0ed472ea8147",30094892,0,TRUE,"Common Garter Snake",FALSE,187,0,1,"America/New_York","cc-by-nc-sa","America/New_York",187,NA,"2019-08-03T07:42:37-04:00",NA,"-05:00","2019-07-26","2019/07/26 9:22 AM EDT","2019-08-03T12:29:21-04:00",FALSE,0,1,NA,"https://www.inaturalist.org/observations/30094892",28362,TRUE,1,FALSE,0,NA,"40.7891765,-80.9732924",FALSE,TRUE,TRUE,"26687 OH-172, East Rochester, OH 44625, USA",46998486,"cc-by-nc-sa","https://inaturalist-open-data.s3.amazonaws.com/photos/46998486/original.jpg","(c) Jon Cefus, some rights reserved (CC BY-NC-SA)",FALSE,NA,NA,NA,NA,NA,"INAT",40.7891765,-80.9732924,"Thamnophis sirtalis"
"research","2019-08-02T14:43:41-04:00","open","9f28711a-f3d5-41b2-ac9e-468ffb3af94b",30097717,0,TRUE,"Eastern Garter Snake",FALSE,NA,0,5,"America/New_York","cc-by-nc","America/New_York",NA,2,"2019-08-03T08:58:26-04:00",NA,"-05:00","2019-08-02","2019-08-02 2:43:41 PM EDT","2019-08-03T13:23:14-04:00",FALSE,0,1,NA,"https://www.inaturalist.org/observations/30097717",28365,FALSE,1,FALSE,0,NA,"45.1150016785,-79.3091659546",FALSE,TRUE,TRUE,"Port Sydney, ON P0B 1L0, Canada",47003169,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/47003169/original.jpeg","(c) April McClellan, some rights reserved (CC BY-NC)",FALSE,NA,NA,NA,NA,NA,"INAT",45.1150016785,-79.3091659546,"Thamnophis sirtalis"
"research","2019-08-02T14:43:41-04:00","open","9f28711a-f3d5-41b2-ac9e-468ffb3af94b",30097717,0,TRUE,"Eastern Garter Snake",FALSE,NA,0,5,"America/New_York","cc-by-nc","America/New_York",NA,2,"2019-08-03T08:58:26-04:00",NA,"-05:00","2019-08-02","2019-08-02 2:43:41 PM EDT","2019-08-03T13:23:14-04:00",FALSE,0,1,NA,"https://www.inaturalist.org/observations/30097717",28365,FALSE,1,FALSE,0,NA,"45.1150016785,-79.3091659546",FALSE,TRUE,TRUE,"Port Sydney, ON P0B 1L0, Canada",47003183,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/47003183/original.jpeg","(c) April McClellan, some rights reserved (CC BY-NC)",FALSE,NA,NA,NA,NA,NA,"INAT",45.1150016785,-79.3091659546,"Thamnophis sirtalis"
"research","2019-08-02T14:43:41-04:00","open","9f28711a-f3d5-41b2-ac9e-468ffb3af94b",30097717,0,TRUE,"Eastern Garter Snake",FALSE,NA,0,5,"America/New_York","cc-by-nc","America/New_York",NA,2,"2019-08-03T08:58:26-04:00",NA,"-05:00","2019-08-02","2019-08-02 2:43:41 PM EDT","2019-08-03T13:23:14-04:00",FALSE,0,1,NA,"https://www.inaturalist.org/observations/30097717",28365,FALSE,1,FALSE,0,NA,"45.1150016785,-79.3091659546",FALSE,TRUE,TRUE,"Port Sydney, ON P0B 1L0, Canada",47003193,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/47003193/original.jpeg","(c) April McClellan, some rights reserved (CC BY-NC)",FALSE,NA,NA,NA,NA,NA,"INAT",45.1150016785,-79.3091659546,"Thamnophis sirtalis"
"research","2018-08-31T15:58:05-04:00","open","ada50f3b-9199-45a3-b742-b0ad09dd8b4b",30098846,0,TRUE,"Eastern Garter Snake",FALSE,178,0,5,"America/New_York","cc-by-nc","America/New_York",178,3,"2019-08-03T09:21:57-04:00",NA,"-05:00","2018-08-31","Fri Aug 31 2018 15:58:05 GMT-0400 (EDT)","2019-08-03T12:24:03-04:00",FALSE,0,2,NA,"https://www.inaturalist.org/observations/30098846",28365,NA,2,FALSE,0,NA,"43.7361056815,-79.33067111",FALSE,TRUE,TRUE,"10 Codeco Crt, Toronto, ON, CA",47005122,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/47005122/original.jpg","(c) sharper22, some rights reserved (CC BY-NC)",FALSE,NA,NA,NA,NA,NA,"INAT",43.7361056815,-79.33067111,"Thamnophis sirtalis"
"research","2018-04-10T16:50:00-05:00",NA,"3c2d2f99-d005-445e-8f38-61d9734e80d8",30100093,0,TRUE,"Common Garter Snake",FALSE,122,0,1,"America/Chicago","cc-by-nc","America/Chicago",122,NA,"2019-08-03T08:47:24-05:00",NA,"-06:00","2018-04-10","2018/04/10 4:50 PM CDT","2023-04-30T21:41:04-05:00",FALSE,0,2,NA,"https://www.inaturalist.org/observations/30100093",28362,TRUE,2,FALSE,0,NA,"30.3390368647,-90.0380975816",FALSE,TRUE,TRUE,"St Tammany Parish, LA, USA",47007208,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/47007208/original.jpeg","(c) William Wimley, some rights reserved (CC BY-NC)",FALSE,NA,NA,NA,NA,NA,"INAT",30.3390368647,-90.0380975816,"Thamnophis sirtalis"
